company_id,total_distance
1,5559.885058823529
14,20.8713
15,2408.358333333333
2,5510.819666666666
25,83.5021447826087
26,0.0
27,83.67930333333334
28,77.39295
29,1595.87
30,147.51697594339623
31,181.9326119266055
4,5044.2985714285705
6,383.79152225
7,380.1909151071428
9,5516.280852941177
